"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url","Input.action","Input.reasons","Answer.category.labels","Answer.comments","Answer.confidence.high.on","Answer.confidence.low.on","Answer.why.both.on","Answer.why.mentioned.on","Answer.why.shown.on","Approve","Reject"
"39N6W9XWRCM6YHXK8KV7QOUKFNIGYG","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3UOUJI6MTDD2QE6YDV3O09KO7R0UXN","AE1A69PS9RKC4","Submitted","Fri Apr 09 07:36:33 PDT 2021","Fri Apr 09 07:37:16 PDT 2021","Mon Apr 12 07:37:16 PDT 2021","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","GOOD","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","336KAV9KYQRI67N6Z7FKD4W5Q6AY2E","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:43:39 PDT 2021","Fri Apr 09 07:44:37 PDT 2021","Mon Apr 12 07:44:37 PDT 2021","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","Good","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3O6CYIULED0N1E183Q72YQ6HYPUUWU","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:35:46 PDT 2021","Fri Apr 09 07:36:42 PDT 2021","Mon Apr 12 07:36:42 PDT 2021","","","","56","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3VZLGYJEYL9JCD08JI2WH1Z399FXZF","A1JJJOUS3NE84W","Submitted","Fri Apr 09 07:40:33 PDT 2021","Fri Apr 09 07:43:17 PDT 2021","Mon Apr 12 07:43:17 PDT 2021","","","","164","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","","false","false","false","false","true"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","34Q075JO1XCEKR9P8V4XGTSGMNJ010","A2DK327BVTEOLI","Submitted","Fri Apr 09 08:40:13 PDT 2021","Fri Apr 09 08:41:34 PDT 2021","Mon Apr 12 08:41:34 PDT 2021","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","false","true"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3DL65MZB8DEXYKYHWZSWIEDBKLJCEN","A2C7A6E70NYNUI","Submitted","Fri Apr 09 07:31:35 PDT 2021","Fri Apr 09 08:10:50 PDT 2021","Mon Apr 12 08:10:50 PDT 2021","","","","2355","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","I dislike the idea of the use of a spray or product that's used for kids. It gives parents the wrong idea about how to calm down a child.","true","false","true","false","false"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3XXU1SWE8MUAEFMP4EXQRULJQHOA0X","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:33:57 PDT 2021","Fri Apr 09 07:36:44 PDT 2021","Mon Apr 12 07:36:44 PDT 2021","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","Good","true","false","true","false","false"
"3S1WOPCJFFSIJE6UGP4GGYUKP3UEJ3","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","33IZTU6J810MB1EUOQ8OL820MUFXSA","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:37:56 PDT 2021","Fri Apr 09 07:39:06 PDT 2021","Mon Apr 12 07:39:06 PDT 2021","","","","70","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/Hns8JHAn4sQ+0:03:07+0:03:22.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","Good","true","false","true","false","false"
"3S1WOPCJFFSIJE6UGP4GGYUKP3UEJ3","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","36TFCYNS449XLS0EDWWPHUVYDJYXHP","A304UJAE051J89","Submitted","Fri Apr 09 07:31:43 PDT 2021","Fri Apr 09 07:59:14 PDT 2021","Mon Apr 12 07:59:14 PDT 2021","","","","1651","91% (10/11)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/Hns8JHAn4sQ+0:03:07+0:03:22.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","true","false"
"3S1WOPCJFFSIJE6UGP4GGYUKP3UEJ3","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3X4JMASXCM8FXPRHASXMM55P8Z90BI","A2MOKIEQZ0OF2M","Submitted","Fri Apr 09 07:31:40 PDT 2021","Fri Apr 09 07:40:57 PDT 2021","Mon Apr 12 07:40:57 PDT 2021","","","","557","100% (2/2)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/Hns8JHAn4sQ+0:03:07+0:03:22.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate"",""learn""]","Looked like a good mask","true","false","true","false","false"
"3HKIF5DF6XWRXGPC083RR71T6EX9GK","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","358UUM7WRZ2GV78QRO4L1ZKGYZI7R2","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:42:06 PDT 2021","Fri Apr 09 07:42:51 PDT 2021","Mon Apr 12 07:42:51 PDT 2021","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/HoR-nNGyQpk+0:04:50+0:05:16.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""famous""]","Good","true","false","true","false","false"
"3HKIF5DF6XWRXGPC083RR71T6EX9GK","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3TS1AR6UQQDJSH3H0T4RKA6XVB7F7F","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:32:56 PDT 2021","Fri Apr 09 07:33:44 PDT 2021","Mon Apr 12 07:33:44 PDT 2021","","","","48","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/HoR-nNGyQpk+0:04:50+0:05:16.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","","false","true","true","false","false"
"3HKIF5DF6XWRXGPC083RR71T6EX9GK","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3VHHR074H3G5S9DDM47PFNBHS7TL7Q","AR5AV0OMG1SJU","Submitted","Fri Apr 09 08:06:00 PDT 2021","Fri Apr 09 08:06:54 PDT 2021","Mon Apr 12 08:06:54 PDT 2021","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/HoR-nNGyQpk+0:04:50+0:05:16.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","","true","false","true","false","false"
"3RTFSSG7T75IV4GL4AAZIJEC0W4LWS","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","34FNN24DCM8A546THQHIBBZHAG1Y5F","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:45:26 PDT 2021","Fri Apr 09 07:46:10 PDT 2021","Mon Apr 12 07:46:10 PDT 2021","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:04:16+0:04:40.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","Good","true","false","true","false","false"
"3RTFSSG7T75IV4GL4AAZIJEC0W4LWS","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3VE8AYVF8MWNSV80AYWXYA2S6VDF82","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:34:46 PDT 2021","Fri Apr 09 07:35:37 PDT 2021","Mon Apr 12 07:35:37 PDT 2021","","","","51","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:04:16+0:04:40.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","","false","true","true","false","false"
"3RTFSSG7T75IV4GL4AAZIJEC0W4LWS","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3WAKVUDHUWF8BZ07VIZQ6A705YM7U6","AJ9O2ZA0E8UDZ","Submitted","Fri Apr 09 07:42:44 PDT 2021","Fri Apr 09 07:43:43 PDT 2021","Mon Apr 12 07:43:43 PDT 2021","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:04:16+0:04:40.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","","true","false","true","false","false"
"366FYU4PTFODUYCCYA4SHDUX4SUEK2","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3NVC2EB65QY7RPJP37TPWE1XWKAY3P","AJ9O2ZA0E8UDZ","Submitted","Fri Apr 09 07:44:32 PDT 2021","Fri Apr 09 07:45:10 PDT 2021","Mon Apr 12 07:45:10 PDT 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:06:13+0:06:42.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself"",""remember""]","","true","false","true","false","false"
"366FYU4PTFODUYCCYA4SHDUX4SUEK2","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3UXUOQ9OKEWOWQM9PDIZ69V6YVUA7X","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:39:11 PDT 2021","Fri Apr 09 07:40:10 PDT 2021","Mon Apr 12 07:40:10 PDT 2021","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:06:13+0:06:42.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""create novel""]","Good","true","false","true","false","false"
"366FYU4PTFODUYCCYA4SHDUX4SUEK2","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3VW04L3ZLT5U7I0TI0EBKGJS19HXXI","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:40:05 PDT 2021","Fri Apr 09 07:41:05 PDT 2021","Mon Apr 12 07:41:05 PDT 2021","","","","60","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZO88Cj_hjQk+0:06:13+0:06:42.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remember""]","","true","false","true","false","false"
"30OITAWPBP25XCKNKEL9C7DULEA9HJ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","31IBVUNM9SYL374DIR77QOM0HTDVFM","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:44:41 PDT 2021","Fri Apr 09 07:45:20 PDT 2021","Mon Apr 12 07:45:20 PDT 2021","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZaQ71whbmQ4+0:05:28+0:05:48.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","Good","true","false","true","false","false"
"30OITAWPBP25XCKNKEL9C7DULEA9HJ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3CN4LGXD5XNS9L2T3LY86JT3AK6Y4A","AJ9O2ZA0E8UDZ","Submitted","Fri Apr 09 07:45:28 PDT 2021","Fri Apr 09 07:46:04 PDT 2021","Mon Apr 12 07:46:04 PDT 2021","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZaQ71whbmQ4+0:05:28+0:05:48.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remember""]","","true","false","true","false","false"
"30OITAWPBP25XCKNKEL9C7DULEA9HJ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3FPRZHYEPY6QNVOKYW65PFX3E38V3D","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:37:49 PDT 2021","Fri Apr 09 07:38:29 PDT 2021","Mon Apr 12 07:38:29 PDT 2021","","","","40","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/ZaQ71whbmQ4+0:05:28+0:05:48.mp4?raw=true","writing","['remember', 'famous', 'create novel', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""express yourself""]","","false","true","true","false","false"